Address,Street,SideType,Tree,CommonName,BotanicalName,DBH,Height,Latitude,Longitude,,,,,,,,,,,,,,,,,,,,,,,,, 
900,LEMON AV,Median,127,WHITE ALDER,Alnus rhombifolia,13-18,45-60,34.03305829,-117.8747486,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,128,WHITE ALDER,Alnus rhombifolia,13-18,45-60,34.03307885,-117.8746651,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,130,CALABRIAN PINE,Pinus brutia,19-24,45-60,34.03316843,-117.8745902,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,133,CALABRIAN PINE,Pinus brutia,19-24,45-60,34.03339534,-117.874479,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,134,CALABRIAN PINE,Pinus brutia,19-24,45-60,34.03346098,-117.874478,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,135,CALABRIAN PINE,Pinus brutia,19-24,45-60,34.03349987,-117.8744145,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,136,CALABRIAN PINE,Pinus brutia,19-24,45-60,34.03361388,-117.874458,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,137,CALABRIAN PINE,Pinus brutia,19-24,45-60,34.03364239,-117.8744883,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,138,CALABRIAN PINE,Pinus brutia,19-24,45-60,34.03368978,-117.8744435,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,141,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.0338825,-117.8744159,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,142,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.03394151,-117.874479,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,143,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.03399526,-117.874475,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,144,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.03407696,-117.8745001,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,145,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.03419499,-117.8744853,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,146,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.03424515,-117.8745139,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,147,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.03404775,-117.8744858,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,148,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.03439709,-117.8745894,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,149,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.03447478,-117.8745761,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,150,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.03457265,-117.8745863,,,,,,,,,,,,,,,,,,,,,,,,,
900,LEMON AV,Median,151,LONDON PLANE,Platanus X hispanica,07-12,15-30,34.03464514,-117.8745617,,,,,,,,,,,,,,,,,,,,,,,,,
1000,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0357145,-117.874856,,,,,,,,,,,,,,,,,,,,,,,,,
1000,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03582969,-117.8749063,,,,,,,,,,,,,,,,,,,,,,,,,
1000,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0359537,-117.8749784,,,,,,,,,,,,,,,,,,,,,,,,,
1000,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03606629,-117.8750682,,,,,,,,,,,,,,,,,,,,,,,,,
1000,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03617319,-117.875178,,,,,,,,,,,,,,,,,,,,,,,,,
1000,LEMON AV,Front,6,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03626393,-117.8753154,,,,,,,,,,,,,,,,,,,,,,,,,
1000,LEMON AV,Front,7,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03633774,-117.8754599,,,,,,,,,,,,,,,,,,,,,,,,,
1001,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03568929,-117.8751058,,,,,,,,,,,,,,,,,,,,,,,,,
1001,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.035806,-117.8751666,,,,,,,,,,,,,,,,,,,,,,,,,
1001,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0359133,-117.8752395,,,,,,,,,,,,,,,,,,,,,,,,,
1001,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03602404,-117.8753338,,,,,,,,,,,,,,,,,,,,,,,,,
1001,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03612322,-117.8754355,,,,,,,,,,,,,,,,,,,,,,,,,
1001,LEMON AV,Front,6,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03620739,-117.8755525,,,,,,,,,,,,,,,,,,,,,,,,,
1001,LEMON AV,Front,7,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03627104,-117.8756765,,,,,,,,,,,,,,,,,,,,,,,,,
1100,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03644825,-117.87582,,,,,,,,,,,,,,,,,,,,,,,,,
1100,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0364762,-117.8759533,,,,,,,,,,,,,,,,,,,,,,,,,
1100,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03649444,-117.8760911,,,,,,,,,,,,,,,,,,,,,,,,,
1100,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03650019,-117.8762172,,,,,,,,,,,,,,,,,,,,,,,,,
1100,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03649439,-117.8763606,,,,,,,,,,,,,,,,,,,,,,,,,
1100,LEMON AV,Front,6,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03645311,-117.876614,,,,,,,,,,,,,,,,,,,,,,,,,
1100,LEMON AV,Front,7,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03642749,-117.8767749,,,,,,,,,,,,,,,,,,,,,,,,,
1100,LEMON AV,Front,8,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03640462,-117.87693,,,,,,,,,,,,,,,,,,,,,,,,,
1100,LEMON AV,Front,9,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03639325,-117.8770907,,,,,,,,,,,,,,,,,,,,,,,,,
1101,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03632284,-117.8758335,,,,,,,,,,,,,,,,,,,,,,,,,
1101,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0363604,-117.8760069,,,,,,,,,,,,,,,,,,,,,,,,,
1101,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03637438,-117.8761611,,,,,,,,,,,,,,,,,,,,,,,,,
1101,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03637028,-117.876308,,,,,,,,,,,,,,,,,,,,,,,,,
1101,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03634314,-117.8765115,,,,,,,,,,,,,,,,,,,,,,,,,
1101,LEMON AV,Front,6,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03631398,-117.8766814,,,,,,,,,,,,,,,,,,,,,,,,,
1101,LEMON AV,Front,7,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03628737,-117.8768512,,,,,,,,,,,,,,,,,,,,,,,,,
1101,LEMON AV,Front,8,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03627239,-117.8770236,,,,,,,,,,,,,,,,,,,,,,,,,
1101,LEMON AV,Front,9,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03626637,-117.8772075,,,,,,,,,,,,,,,,,,,,,,,,,
1101,LEMON AV,Front,10,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03626913,-117.8773401,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03641555,-117.8775992,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03643181,-117.8777167,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03646303,-117.8778717,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03650152,-117.878029,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03654874,-117.8781837,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,6,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0365994,-117.8783244,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,8,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03674116,-117.8786219,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,9,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0368136,-117.8787471,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,10,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.036899,-117.878877,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,11,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0369919,-117.8789985,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,12,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03715104,-117.8791779,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,13,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03727391,-117.8792928,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,14,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03737198,-117.8793743,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,15,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03747802,-117.8794545,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,16,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0375772,-117.8795388,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,17,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03769917,-117.8796466,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,18,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03781141,-117.879755,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,19,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03792294,-117.8798745,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,20,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03803922,-117.8800115,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,21,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03812564,-117.8801211,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,22,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03821125,-117.8802398,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,23,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0383019,-117.8803746,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,24,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03838166,-117.8805075,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,25,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03846064,-117.8806521,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,26,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03853208,-117.8807905,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,27,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03859424,-117.880924,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,28,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03866818,-117.8811019,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,29,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0387117,-117.8812144,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,30,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03875747,-117.8813475,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,31,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03880141,-117.8814867,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,32,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03884085,-117.8816275,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,33,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03887499,-117.8817793,,,,,,,,,,,,,,,,,,,,,,,,,
1200,LEMON AV,Front,34,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03891178,-117.8819523,,,,,,,,,,,,,,,,,,,,,,,,,
1201,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03628603,-117.8775682,,,,,,,,,,,,,,,,,,,,,,,,,
1201,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03630159,-117.8776975,,,,,,,,,,,,,,,,,,,,,,,,,
1201,LEMON AV,Front,3,VACANT SITE,Vacant site,---,---,34.03633409,-117.8778707,,,,,,,,,,,,,,,,,,,,,,,,,
1201,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03637199,-117.8780365,,,,,,,,,,,,,,,,,,,,,,,,,
1201,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03641176,-117.8781761,,,,,,,,,,,,,,,,,,,,,,,,,
1201,LEMON AV,FRONT,6,VACANT SITE,Vacant site,---,---,34.0364657,-117.8783295,,,,,,,,,,,,,,,,,,,,,,,,,
1201,LEMON AV,Front,7,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03651887,-117.8784635,,,,,,,,,,,,,,,,,,,,,,,,,
1201,LEMON AV,Front,8,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03658113,-117.8785959,,,,,,,,,,,,,,,,,,,,,,,,,
1201,LEMON AV,Front,9,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03665036,-117.8787284,,,,,,,,,,,,,,,,,,,,,,,,,
1201,LEMON AV,Front,10,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03670718,-117.8788291,,,,,,,,,,,,,,,,,,,,,,,,,
1265,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03697633,-117.8791976,,,,,,,,,,,,,,,,,,,,,,,,,
1265,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03707009,-117.879294,,,,,,,,,,,,,,,,,,,,,,,,,
1265,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03718344,-117.8794003,,,,,,,,,,,,,,,,,,,,,,,,,
1265,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.037276,-117.87948,,,,,,,,,,,,,,,,,,,,,,,,,
1275,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03765767,-117.8797992,,,,,,,,,,,,,,,,,,,,,,,,,
1275,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03775059,-117.8798913,,,,,,,,,,,,,,,,,,,,,,,,,
1275,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03783129,-117.8799848,,,,,,,,,,,,,,,,,,,,,,,,,
1275,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03792343,-117.8800857,,,,,,,,,,,,,,,,,,,,,,,,,
1285,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03822068,-117.8804964,,,,,,,,,,,,,,,,,,,,,,,,,
1285,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03827433,-117.8805877,,,,,,,,,,,,,,,,,,,,,,,,,
1285,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03834735,-117.8807184,,,,,,,,,,,,,,,,,,,,,,,,,
1285,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03840834,-117.8808386,,,,,,,,,,,,,,,,,,,,,,,,,
1285,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03846098,-117.8809457,,,,,,,,,,,,,,,,,,,,,,,,,
1285,LEMON AV,Front,6,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03850914,-117.8810586,,,,,,,,,,,,,,,,,,,,,,,,,
1295,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03867062,-117.8815037,,,,,,,,,,,,,,,,,,,,,,,,,
1295,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03870578,-117.881645,,,,,,,,,,,,,,,,,,,,,,,,,
1295,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03874484,-117.8817826,,,,,,,,,,,,,,,,,,,,,,,,,
1295,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03877249,-117.8819217,,,,,,,,,,,,,,,,,,,,,,,,,
1300,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03909414,-117.8824061,,,,,,,,,,,,,,,,,,,,,,,,,
1300,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03916833,-117.8825226,,,,,,,,,,,,,,,,,,,,,,,,,
1300,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03926222,-117.8826403,,,,,,,,,,,,,,,,,,,,,,,,,
1300,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03936008,-117.8827418,,,,,,,,,,,,,,,,,,,,,,,,,
1300,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03948177,-117.8828489,,,,,,,,,,,,,,,,,,,,,,,,,
1300,LEMON AV,Front,6,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03956683,-117.8829022,,,,,,,,,,,,,,,,,,,,,,,,,
1301,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03901859,-117.8825377,,,,,,,,,,,,,,,,,,,,,,,,,
1301,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03910767,-117.8826681,,,,,,,,,,,,,,,,,,,,,,,,,
1301,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03923666,-117.8828181,,,,,,,,,,,,,,,,,,,,,,,,,
1301,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03934275,-117.8829195,,,,,,,,,,,,,,,,,,,,,,,,,
1301,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03945959,-117.8830094,,,,,,,,,,,,,,,,,,,,,,,,,
1301,LEMON AV,Front,6,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03959161,-117.8830679,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03993274,-117.8830592,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04004444,-117.8830768,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04016852,-117.8830874,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04029236,-117.8830804,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04041638,-117.8830599,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,6,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0405617,-117.8830183,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,7,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04069282,-117.8829597,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,8,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.040818,-117.8828871,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,9,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04093554,-117.8827984,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,10,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04104444,-117.8826963,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,11,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04114423,-117.8825796,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,12,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04123263,-117.8824521,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,13,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04131061,-117.8823266,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,14,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04137691,-117.8822348,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,15,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04150625,-117.8821097,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,16,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04164751,-117.8819964,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,17,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04176285,-117.8819285,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,18,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04185519,-117.8818887,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,19,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0420017,-117.8818324,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,20,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04212307,-117.8817722,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,21,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04223988,-117.8817011,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,22,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04240475,-117.881577,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,23,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0425273,-117.8814798,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,24,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04264707,-117.8813839,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LEMON AV,Front,25,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04276399,-117.8812903,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,FRONT,1,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03970563,-117.8831424,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,2,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03983807,-117.8831911,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,3,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.03997787,-117.8832225,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,4,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04009737,-117.8832369,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,5,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04023591,-117.8832377,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,6,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.0403752,-117.8832219,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,7,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04051247,-117.8831924,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,8,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04063951,-117.8831466,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,9,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04075606,-117.8830935,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,10,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04088056,-117.8830171,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,11,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04100878,-117.8829216,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,12,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04113837,-117.8827977,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,13,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04123273,-117.8826872,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,14,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04131846,-117.8825624,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,15,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04138381,-117.8824606,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,16,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04150028,-117.8823076,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,17,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04161829,-117.8821935,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LEMON AV,Front,18,CAMPHOR TREE,Cinnamomum camphora,0-6,15-30,34.04172543,-117.8821165,,,,,,,,,,,,,,,,,,,,,,,,,
