"id","country","age","month","visitors"
"16121","Singapore","61+","1/1/2013",1634
"16122","Myanmar","Total","1/1/2013",5451
"16123","Myanmar","0-20","1/1/2013",104
"16124","Myanmar","21-30","1/1/2013",770
"16125","Myanmar","31-40","1/1/2013",679
"16126","Myanmar","41-50","1/1/2013",417
"16127","Myanmar","51-60","1/1/2013",230
"16128","Myanmar","61+","1/1/2013",44
"16129","Vietnam","Total","1/1/2013",10700
"16130","Vietnam","0-20","1/1/2013",322
"16131","Vietnam","21-30","1/1/2013",2070
"16132","Vietnam","31-40","1/1/2013",2204
"16133","Vietnam","41-50","1/1/2013",1698
"16134","Vietnam","51-60","1/1/2013",1819
"16135","Vietnam","61+","1/1/2013",603
"16136","India","Total","1/1/2013",10970
"16137","India","0-20","1/1/2013",229
"16138","India","21-30","1/1/2013",1513
"16139","India","31-40","1/1/2013",1940
"16140","India","41-50","1/1/2013",1306
"16141","India","51-60","1/1/2013",623
"16142","India","61+","1/1/2013",260
"16143","Sri Lanka","Total","1/1/2013",1508
"16144","Sri Lanka","0-20","1/1/2013",27
"16145","Sri Lanka","21-30","1/1/2013",633
"16146","Sri Lanka","31-40","1/1/2013",432
"16147","Sri Lanka","41-50","1/1/2013",147
"16148","Sri Lanka","51-60","1/1/2013",99
"16149","Sri Lanka","61+","1/1/2013",24
"16150","Pakistan","Total","1/1/2013",850
"16151","Pakistan","0-20","1/1/2013",52
"16152","Pakistan","21-30","1/1/2013",238
"16153","Pakistan","31-40","1/1/2013",253
"16154","Pakistan","41-50","1/1/2013",128
"16155","Pakistan","51-60","1/1/2013",70
"16156","Pakistan","61+","1/1/2013",29
"16157","Bangladesh","Total","1/1/2013",861
"16158","Bangladesh","0-20","1/1/2013",26
"16159","Bangladesh","21-30","1/1/2013",255
"16160","Bangladesh","31-40","1/1/2013",245
"16161","Bangladesh","41-50","1/1/2013",93
"16162","Bangladesh","51-60","1/1/2013",64
"16163","Bangladesh","61+","1/1/2013",21
"16164","Mongolia","Total","1/1/2013",4990
"16165","Mongolia","0-20","1/1/2013",441
"16166","Mongolia","21-30","1/1/2013",1030
"16167","Mongolia","31-40","1/1/2013",1503
"16168","Mongolia","41-50","1/1/2013",1080
"16169","Mongolia","51-60","1/1/2013",580
"16170","Mongolia","61+","1/1/2013",283
"16171","China","Total","1/1/2013",343273
"16172","China","0-20","1/1/2013",16599
"16173","China","21-30","1/1/2013",77946
"16174","China","31-40","1/1/2013",71251
"16175","China","41-50","1/1/2013",64262
"16176","China","51-60","1/1/2013",47138
"16177","China","61+","1/1/2013",25663
"16178","Iran","Total","1/1/2013",618
"16179","Iran","0-20","1/1/2013",21
"16180","Iran","21-30","1/1/2013",94
"16181","Iran","31-40","1/1/2013",205
"16182","Iran","41-50","1/1/2013",185
"16183","Iran","51-60","1/1/2013",88
"16184","Iran","61+","1/1/2013",19
"16185","Israel","Total","1/1/2013",1151
"16186","Israel","0-20","1/1/2013",30
"16187","Israel","21-30","1/1/2013",111
"16188","Israel","31-40","1/1/2013",247
"16189","Israel","41-50","1/1/2013",240
"16190","Israel","51-60","1/1/2013",230
"16191","Israel","61+","1/1/2013",268
"16192","Turkey","Total","1/1/2013",2138
"16193","Turkey","0-20","1/1/2013",41
"16194","Turkey","21-30","1/1/2013",328
"16195","Turkey","31-40","1/1/2013",531
"16196","Turkey","41-50","1/1/2013",287
"16197","Turkey","51-60","1/1/2013",151
"16198","Turkey","61+","1/1/2013",61
"16199","Uzbekistan","Total","1/1/2013",4515
"16200","Uzbekistan","0-20","1/1/2013",234
"16201","Uzbekistan","21-30","1/1/2013",1343
"16202","Uzbekistan","31-40","1/1/2013",1515
"16203","Uzbekistan","41-50","1/1/2013",671
"16204","Uzbekistan","51-60","1/1/2013",392
"16205","Uzbekistan","61+","1/1/2013",141
"16206","Kazakhstan","Total","1/1/2013",1313
"16207","Kazakhstan","0-20","1/1/2013",75
"16208","Kazakhstan","21-30","1/1/2013",297
"16209","Kazakhstan","31-40","1/1/2013",315
"16210","Kazakhstan","41-50","1/1/2013",284
"16211","Kazakhstan","51-60","1/1/2013",163
"16212","Kazakhstan","61+","1/1/2013",104
"16213","USA","Total","1/1/2013",72149
"16214","USA","0-20","1/1/2013",3707
"16215","USA","21-30","1/1/2013",7687
"16216","USA","31-40","1/1/2013",10004
"16217","USA","41-50","1/1/2013",12776
"16218","USA","51-60","1/1/2013",16120
"16219","USA","61+","1/1/2013",16294
"16220","Canada","Total","1/1/2013",12972
"16221","Canada","0-20","1/1/2013",515
"16222","Canada","21-30","1/1/2013",1725
"16223","Canada","31-40","1/1/2013",2098
"16224","Canada","41-50","1/1/2013",2043
"16225","Canada","51-60","1/1/2013",2685
"16226","Canada","61+","1/1/2013",2669
"16227","Mexico","Total","1/1/2013",1104
"16228","Mexico","0-20","1/1/2013",22
"16229","Mexico","21-30","1/1/2013",197
"16230","Mexico","31-40","1/1/2013",264
"16231","Mexico","41-50","1/1/2013",201
"16232","Mexico","51-60","1/1/2013",105
"16233","Mexico","61+","1/1/2013",82
"16234","Brazil","Total","1/1/2013",1849
"16235","Brazil","0-20","1/1/2013",68
"16236","Brazil","21-30","1/1/2013",351
"16237","Brazil","31-40","1/1/2013",394
"16238","Brazil","41-50","1/1/2013",281
"16239","Brazil","51-60","1/1/2013",263
"16240","Brazil","61+","1/1/2013",250
"16241","United Kingdom","Total","1/1/2013",12540
"16242","United Kingdom","0-20","1/1/2013",365
"16243","United Kingdom","21-30","1/1/2013",1562
"16244","United Kingdom","31-40","1/1/2013",2297
"16245","United Kingdom","41-50","1/1/2013",2708
"16246","United Kingdom","51-60","1/1/2013",2647
"16247","United Kingdom","61+","1/1/2013",1625
"16248","Germany","Total","1/1/2013",10816
"16249","Germany","0-20","1/1/2013",381
"16250","Germany","21-30","1/1/2013",1290
"16251","Germany","31-40","1/1/2013",2151
"16252","Germany","41-50","1/1/2013",2720
"16253","Germany","51-60","1/1/2013",1850
"16254","Germany","61+","1/1/2013",1173
"16255","France","Total","1/1/2013",7929
"16256","France","0-20","1/1/2013",443
"16257","France","21-30","1/1/2013",1259
"16258","France","31-40","1/1/2013",1848
"16259","France","41-50","1/1/2013",1611
"16260","France","51-60","1/1/2013",1085
"16261","France","61+","1/1/2013",746
"16262","Netherlands","Total","1/1/2013",2983
"16263","Netherlands","0-20","1/1/2013",66
"16264","Netherlands","21-30","1/1/2013",371
"16265","Netherlands","31-40","1/1/2013",582
"16266","Netherlands","41-50","1/1/2013",706
"16267","Netherlands","51-60","1/1/2013",490
"16268","Netherlands","61+","1/1/2013",280
"16269","Sweden","Total","1/1/2013",2084
"16270","Sweden","0-20","1/1/2013",108
"16271","Sweden","21-30","1/1/2013",325
"16272","Sweden","31-40","1/1/2013",427
"16273","Sweden","41-50","1/1/2013",483
"16274","Sweden","51-60","1/1/2013",355
"16275","Sweden","61+","1/1/2013",262
"16276","Switzerland","Total","1/1/2013",1788
"16277","Switzerland","0-20","1/1/2013",88
"16278","Switzerland","21-30","1/1/2013",231
"16279","Switzerland","31-40","1/1/2013",300
"16280","Switzerland","41-50","1/1/2013",334
"16281","Switzerland","51-60","1/1/2013",303
"16282","Switzerland","61+","1/1/2013",394
"16283","Itary","Total","1/1/2013",4110
"16284","Itary","0-20","1/1/2013",41
"16285","Itary","21-30","1/1/2013",367
"16286","Itary","31-40","1/1/2013",918
"16287","Itary","41-50","1/1/2013",958
"16288","Itary","51-60","1/1/2013",502
"16289","Itary","61+","1/1/2013",212
"16290","Denmark","Total","1/1/2013",1143
"16291","Denmark","0-20","1/1/2013",59
"16292","Denmark","21-30","1/1/2013",159
"16293","Denmark","31-40","1/1/2013",219
"16294","Denmark","41-50","1/1/2013",325
"16295","Denmark","51-60","1/1/2013",211
"16296","Denmark","61+","1/1/2013",98
"16297","Norway","Total","1/1/2013",2066
"16298","Norway","0-20","1/1/2013",62
"16299","Norway","21-30","1/1/2013",296
"16300","Norway","31-40","1/1/2013",469
"16301","Norway","41-50","1/1/2013",570
"16302","Norway","51-60","1/1/2013",464
"16303","Norway","61+","1/1/2013",169
"16304","Belgium","Total","1/1/2013",1065
"16305","Belgium","0-20","1/1/2013",34
"16306","Belgium","21-30","1/1/2013",148
"16307","Belgium","31-40","1/1/2013",216
"16308","Belgium","41-50","1/1/2013",265
"16309","Belgium","51-60","1/1/2013",201
"16310","Belgium","61+","1/1/2013",96
"16311","Austria","Total","1/1/2013",1037
"16312","Austria","0-20","1/1/2013",44
"16313","Austria","21-30","1/1/2013",153
"16314","Austria","31-40","1/1/2013",208
"16315","Austria","41-50","1/1/2013",239
"16316","Austria","51-60","1/1/2013",145
"16317","Austria","61+","1/1/2013",75
"16318","Spain","Total","1/1/2013",1972
"16319","Spain","0-20","1/1/2013",34
"16320","Spain","21-30","1/1/2013",304
"16321","Spain","31-40","1/1/2013",671
"16322","Spain","41-50","1/1/2013",426
"16323","Spain","51-60","1/1/2013",182
"16324","Spain","61+","1/1/2013",114
"16325","Greece","Total","1/1/2013",777
"16326","Greece","0-20","1/1/2013",10
"16327","Greece","21-30","1/1/2013",82
"16328","Greece","31-40","1/1/2013",163
"16329","Greece","41-50","1/1/2013",138
"16330","Greece","51-60","1/1/2013",101
"16331","Greece","61+","1/1/2013",35
"16332","Portugal","Total","1/1/2013",823
"16333","Portugal","0-20","1/1/2013",60
"16334","Portugal","21-30","1/1/2013",132
"16335","Portugal","31-40","1/1/2013",199
"16336","Portugal","41-50","1/1/2013",167
"16337","Portugal","51-60","1/1/2013",114
"16338","Portugal","61+","1/1/2013",44
"16339","Finland","Total","1/1/2013",1320
"16340","Finland","0-20","1/1/2013",59
"16341","Finland","21-30","1/1/2013",196
"16342","Finland","31-40","1/1/2013",255
"16343","Finland","41-50","1/1/2013",276
"16344","Finland","51-60","1/1/2013",233
"16345","Finland","61+","1/1/2013",103
"16346","Ireland","Total","1/1/2013",681
"16347","Ireland","0-20","1/1/2013",6
"16348","Ireland","21-30","1/1/2013",150
"16349","Ireland","31-40","1/1/2013",149
"16350","Ireland","41-50","1/1/2013",159
"16351","Ireland","51-60","1/1/2013",86
"16352","Ireland","61+","1/1/2013",48
"16353","Ukraine","Total","1/1/2013",1902
"16354","Ukraine","0-20","1/1/2013",27
"16355","Ukraine","21-30","1/1/2013",220
"16356","Ukraine","31-40","1/1/2013",269
"16357","Ukraine","41-50","1/1/2013",183
"16358","Ukraine","51-60","1/1/2013",68
"16359","Ukraine","61+","1/1/2013",25
"16360","Russia","Total","1/1/2013",16016
"16361","Russia","0-20","1/1/2013",1181
"16362","Russia","21-30","1/1/2013",2049
"16363","Russia","31-40","1/1/2013",2773
"16364","Russia","41-50","1/1/2013",2518
"16365","Russia","51-60","1/1/2013",2083
"16366","Russia","61+","1/1/2013",889
"16367","Croatia","Total","1/1/2013",625
"16368","Croatia","0-20","1/1/2013",5
"16369","Croatia","21-30","1/1/2013",25
"16370","Croatia","31-40","1/1/2013",78
"16371","Croatia","41-50","1/1/2013",67
"16372","Croatia","51-60","1/1/2013",56
"16373","Croatia","61+","1/1/2013",14
"16374","Romania","Total","1/1/2013",1194
"16375","Romania","0-20","1/1/2013",14
"16376","Romania","21-30","1/1/2013",106
"16377","Romania","31-40","1/1/2013",139
"16378","Romania","41-50","1/1/2013",121
"16379","Romania","51-60","1/1/2013",89
"16380","Romania","61+","1/1/2013",26
"16381","Bulgaria","Total","1/1/2013",754
"16382","Bulgaria","0-20","1/1/2013",1
"16383","Bulgaria","21-30","1/1/2013",70
"16384","Bulgaria","31-40","1/1/2013",93
"16385","Bulgaria","41-50","1/1/2013",71
"16386","Bulgaria","51-60","1/1/2013",59
"16387","Bulgaria","61+","1/1/2013",17
"16388","Poland","Total","1/1/2013",1326
"16389","Poland","0-20","1/1/2013",12
"16390","Poland","21-30","1/1/2013",239
"16391","Poland","31-40","1/1/2013",337
"16392","Poland","41-50","1/1/2013",148
"16393","Poland","51-60","1/1/2013",125
"16394","Poland","61+","1/1/2013",60
"16395","Australia","Total","1/1/2013",11148
"16396","Australia","0-20","1/1/2013",807
"16397","Australia","21-30","1/1/2013",1316
"16398","Australia","31-40","1/1/2013",2058
"16399","Australia","41-50","1/1/2013",1907
"16400","Australia","51-60","1/1/2013",2000
"16401","Australia","61+","1/1/2013",2154
"16402","New Zealand","Total","1/1/2013",2568
"16403","New Zealand","0-20","1/1/2013",195
"16404","New Zealand","21-30","1/1/2013",361
"16405","New Zealand","31-40","1/1/2013",483
"16406","New Zealand","41-50","1/1/2013",424
"16407","New Zealand","51-60","1/1/2013",526
"16408","New Zealand","61+","1/1/2013",372
"16409","South Africa Union","Total","1/1/2013",909
"16410","South Africa Union","0-20","1/1/2013",6
"16411","South Africa Union","21-30","1/1/2013",107
"16412","South Africa Union","31-40","1/1/2013",170
"16413","South Africa Union","41-50","1/1/2013",202
"16414","South Africa Union","51-60","1/1/2013",134
"16415","South Africa Union","61+","1/1/2013",58
"16416","Total","Total","1/1/2013",1087974
"16417","Total","0-20","1/1/2013",54814
"16418","Total","21-30","1/1/2013",202402
"16419","Total","31-40","1/1/2013",212562
"16420","Total","41-50","1/1/2013",198921
"16421","Total","51-60","1/1/2013",172885
"16422","Total","61+","1/1/2013",126565
"16423","Japan","Total","1/1/2013",222797
"16424","Japan","0-20","1/1/2013",12711
"16425","Japan","21-30","1/1/2013",40826
"16426","Japan","31-40","1/1/2013",41264
"16427","Japan","41-50","1/1/2013",47253
"16428","Japan","51-60","1/1/2013",42272
"16429","Japan","61+","1/1/2013",35656
"16430","Taiwan","Total","1/1/2013",42561
"16431","Taiwan","0-20","1/1/2013",2150
"16432","Taiwan","21-30","1/1/2013",10414
"16433","Taiwan","31-40","1/1/2013",12897
"16434","Taiwan","41-50","1/1/2013",6988
"16435","Taiwan","51-60","1/1/2013",5602
"16436","Taiwan","61+","1/1/2013",3836
"16437","Hong Kong","Total","1/1/2013",36106
"16438","Hong Kong","0-20","1/1/2013",1223
"16439","Hong Kong","21-30","1/1/2013",8850
"16440","Hong Kong","31-40","1/1/2013",8361
"16441","Hong Kong","41-50","1/1/2013",7377
"16442","Hong Kong","51-60","1/1/2013",6461
"16443","Hong Kong","61+","1/1/2013",3161
"16444","Thailand","Total","1/1/2013",32640
"16445","Thailand","0-20","1/1/2013",1990
"16446","Thailand","21-30","1/1/2013",6733
"16447","Thailand","31-40","1/1/2013",8319
"16448","Thailand","41-50","1/1/2013",5404
"16449","Thailand","51-60","1/1/2013",3739
"16450","Thailand","61+","1/1/2013",1651
"16451","Malaysia","Total","1/1/2013",26010
"16452","Malaysia","0-20","1/1/2013",4275
"16453","Malaysia","21-30","1/1/2013",5376
"16454","Malaysia","31-40","1/1/2013",5950
"16455","Malaysia","41-50","1/1/2013",4651
"16456","Malaysia","51-60","1/1/2013",3042
"16457","Malaysia","61+","1/1/2013",1402
"16458","Philippines","Total","1/1/2013",25777
"16459","Philippines","0-20","1/1/2013",461
"16460","Philippines","21-30","1/1/2013",2810
"16461","Philippines","31-40","1/1/2013",3189
"16462","Philippines","41-50","1/1/2013",1974
"16463","Philippines","51-60","1/1/2013",1249
"16464","Philippines","61+","1/1/2013",508
"16465","Indonesia","Total","1/1/2013",13399
"16466","Indonesia","0-20","1/1/2013",611
"16467","Indonesia","21-30","1/1/2013",2480
"16468","Indonesia","31-40","1/1/2013",2605
"16469","Indonesia","41-50","1/1/2013",2072
"16470","Indonesia","51-60","1/1/2013",1469
"16471","Indonesia","61+","1/1/2013",687
"16472","Singapore","Total","1/1/2013",18698
"16473","Singapore","0-20","1/1/2013",3983
"16474","Singapore","21-30","1/1/2013",2651
"16475","Singapore","31-40","1/1/2013",3446
"16476","Singapore","41-50","1/1/2013",3951
"16477","Singapore","51-60","1/1/2013",2184
"16478","Singapore","61+","1/1/2013",1072
"16479","Myanmar","Total","1/1/2013",4683
"16480","Myanmar","0-20","1/1/2013",58
"16481","Myanmar","21-30","1/1/2013",547
"16482","Myanmar","31-40","1/1/2013",540
"16483","Myanmar","41-50","1/1/2013",307
"16484","Myanmar","51-60","1/1/2013",132
"16485","Myanmar","61+","1/1/2013",26
"16486","Vietnam","Total","1/1/2013",8486
"16487","Vietnam","0-20","1/1/2013",203
"16488","Vietnam","21-30","1/1/2013",1903
"16489","Vietnam","31-40","1/1/2013",1653
"16490","Vietnam","41-50","1/1/2013",1209
"16491","Vietnam","51-60","1/1/2013",1128
"16492","Vietnam","61+","1/1/2013",291
"16493","India","Total","1/1/2013",8079
"16494","India","0-20","1/1/2013",186
"16495","India","21-30","1/1/2013",1665
"16496","India","31-40","1/1/2013",1783
"16497","India","41-50","1/1/2013",957
"16498","India","51-60","1/1/2013",423
"16499","India","61+","1/1/2013",114
"16500","Sri Lanka","Total","1/1/2013",836
"16501","Sri Lanka","0-20","1/1/2013",9
"16502","Sri Lanka","21-30","1/1/2013",259
"16503","Sri Lanka","31-40","1/1/2013",269
"16504","Sri Lanka","41-50","1/1/2013",120
"16505","Sri Lanka","51-60","1/1/2013",65
"16506","Sri Lanka","61+","1/1/2013",15
"16507","Pakistan","Total","1/1/2013",827
"16508","Pakistan","0-20","1/1/2013",54
"16509","Pakistan","21-30","1/1/2013",199
"16510","Pakistan","31-40","1/1/2013",267
"16511","Pakistan","41-50","1/1/2013",151
"16512","Pakistan","51-60","1/1/2013",74
"16513","Pakistan","61+","1/1/2013",27
"16514","Bangladesh","Total","1/1/2013",875
"16515","Bangladesh","0-20","1/1/2013",13
"16516","Bangladesh","21-30","1/1/2013",238
"16517","Bangladesh","31-40","1/1/2013",234
"16518","Bangladesh","41-50","1/1/2013",139
"16519","Bangladesh","51-60","1/1/2013",89
"16520","Bangladesh","61+","1/1/2013",16
"16521","Mongolia","Total","1/1/2013",4970
"16522","Mongolia","0-20","1/1/2013",489
"16523","Mongolia","21-30","1/1/2013",919
"16524","Mongolia","31-40","1/1/2013",1510
"16525","Mongolia","41-50","1/1/2013",1087
"16526","Mongolia","51-60","1/1/2013",645
"16527","Mongolia","61+","1/1/2013",232
"16528","China","Total","1/1/2013",276428
"16529","China","0-20","1/1/2013",7796
"16530","China","21-30","1/1/2013",65287
"16531","China","31-40","1/1/2013",63561
"16532","China","41-50","1/1/2013",57241
"16533","China","51-60","1/1/2013",39752
"16534","China","61+","1/1/2013",17442
"16535","Iran","Total","1/1/2013",361
"16536","Iran","0-20","1/1/2013",5
"16537","Iran","21-30","1/1/2013",60
"16538","Iran","31-40","1/1/2013",140
"16539","Iran","41-50","1/1/2013",89
"16540","Iran","51-60","1/1/2013",51
"16541","Iran","61+","1/1/2013",13
"16542","Israel","Total","1/1/2013",847
"16543","Israel","0-20","1/1/2013",12
"16544","Israel","21-30","1/1/2013",84
"16545","Israel","31-40","1/1/2013",200
"16546","Israel","41-50","1/1/2013",183
"16547","Israel","51-60","1/1/2013",174
"16548","Israel","61+","1/1/2013",171
"16549","Turkey","Total","1/1/2013",1769
"16550","Turkey","0-20","1/1/2013",13
"16551","Turkey","21-30","1/1/2013",237
"16552","Turkey","31-40","1/1/2013",479
"16553","Turkey","41-50","1/1/2013",286
"16554","Turkey","51-60","1/1/2013",99
"16555","Turkey","61+","1/1/2013",23
"16556","Uzbekistan","Total","1/1/2013",4015
"16557","Uzbekistan","0-20","1/1/2013",185
"16558","Uzbekistan","21-30","1/1/2013",1228
"16559","Uzbekistan","31-40","1/1/2013",1299
"16560","Uzbekistan","41-50","1/1/2013",616
"16561","Uzbekistan","51-60","1/1/2013",375
"16562","Uzbekistan","61+","1/1/2013",90
"16563","Kazakhstan","Total","1/1/2013",1244
"16564","Kazakhstan","0-20","1/1/2013",153
"16565","Kazakhstan","21-30","1/1/2013",251
"16566","Kazakhstan","31-40","1/1/2013",316
"16567","Kazakhstan","41-50","1/1/2013",204
"16568","Kazakhstan","51-60","1/1/2013",163
"16569","Kazakhstan","61+","1/1/2013",93
"16570","USA","Total","1/1/2013",53894
"16571","USA","0-20","1/1/2013",3484
"16572","USA","21-30","1/1/2013",6914
"16573","USA","31-40","1/1/2013",8916
"16574","USA","41-50","1/1/2013",11035
