id,property,common_name,botanical_name,x,y
3863,1,FERN PINE,PODOCARPUS GRACILIOR,6323188.667,1912952.855
3899,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322012.819,1913228.109
4070,1,CHINESE PISTACHE,PISTACIA CHINENSIS,6320440.111,1912941.688
4108,1,CHINESE PISTACHE,PISTACIA CHINENSIS,6321050.602,1913026.229
27082,3,WESTERN SYCAMORE,PLATANUS RACEMOSA,6345957.211,1924400.792
80877,4,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6355437.057,1922351.496
80911,4,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6355648.883,1923607.1
22233,3,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6347527.186,1931585.634
22272,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6344964.845,1931929.565
22311,3,WESTERN SYCAMORE,PLATANUS RACEMOSA,6345303.726,1931165.859
9725,2,SILVER DOLLAR GUM,EUCALYPTUS POLYANTHEMOS,6335386.183,1918418.863
11924,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6334973.823,1920053.562
11987,2,HOLLY OAK,QUERCUS ILEX,6333788.882,1920480.068
3866,1,FERN PINE,PODOCARPUS GRACILIOR,6323210.063,1913096.355
6254,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6331333.823,1915912.58
20643,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349989.194,1931086.013
2426,1,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6319636.198,1919745.352
21333,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350140.208,1929640.222
86161,3,BRISBANE BOX,TRISTANIA CONFERTA,6336481.553,1917597.821
83762,4,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6358042.897,1924626.892
14423,2,EVERGREEN PEAR,PYRUS KAWAKAMII,6332923.92,1925137.838
5431,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6326732.371,1915418.148
84201,4,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6354295.786,1926004.889
22374,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6345273.969,1929988.031
22480,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6345774.79,1928666.958
24834,3,ORNAMENTAL PEAR - BR,PYRUS CALLERYANA BRADFORD,6343464.603,1927167.375
24863,3,SAWTOOTH ZELKOVA,ZELKOVA SERRATA,6342917.853,1926688.909
27293,3,MICHELIA,MICHELIA DOLTSOPA WHITE,6346247.069,1923352.502
81099,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6355817.589,1924007.271
24751,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6341280.816,1926639.926
24783,3,CHINESE ELM,ULMUS PARVIFOLIA,6342793.581,1927072.283
27091,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6346627.026,1924399.84
27115,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6345258.019,1924446.471
27189,3,WESTERN SYCAMORE,PLATANUS RACEMOSA,6346163.479,1923882.509
27223,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6345117.603,1923628.327
84950,4,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6358088.078,1929743.221
84987,4,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6358272.091,1929159.382
87328,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6339562.307,1919722.456
1230,1,CANARY ISLAND PINE,PINUS CANARIENSIS,6325126.577,1915837.732
82641,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6357685.613,1922620.969
82706,4,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6358704.886,1923303.53
82740,4,HOLLY OAK,QUERCUS ILEX,6358784.563,1922962.637
85122,4,EUCALYPTUS SPECIES,EUCALYPTUS SPP.,6363617.986,1918773.43
85164,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336513.918,1916864.77
1375,1,Frontier elm,Ulmus parvifolia,6323846.875,1917250.246
82871,4,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6359036.922,1923606.023
85215,3,LONDON PLANE,PLATANUS ACERIFOLIA,6337211.986,1915524.893
85282,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6338992.026,1914985.415
25617,3,ORNAMENTAL PEAR - BR,PYRUS CALLERYANA BRADFORD,6337989.728,1922372.754
27969,3,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6340094.207,1924755.173
28069,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6341946.651,1923664.334
81961,4,CHINESE FRINGE TREE,CHIONANTHUS RETUSUS,6360233.267,1921456.644
82051,4,BOTTLE TREE,BRACHYCHITON POPULNEUS,6359463.089,1921589.731
82093,4,CHINESE PISTACHE,PISTACIA CHINENSIS,6358760.351,1921738.79
84280,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6353981.114,1927472.911
84335,4,OLEANDER,NERIUM OLEANDER,6355519.029,1928109.797
84374,1,PURPLE PONY PLUM,PRUNUS CERASIFERA 'PURPLE PONY',6354898.332,1927471.776
86607,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6338459.683,1917755.04
86630,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6338027.481,1918003.478
86667,3,TRISTANIA LAURINA,TRISTANIA LAURINA,6338847.136,1917759.564
69,1,CHINESE PISTACHE,PISTACIA CHINENSIS,6325801.439,1920010.084
86796,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6337941.928,1919610.992
86834,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6338432.09,1919170.778
26028,3,OKLAHOMA REDBUD,CERCIS CANADENSIS SPP. TEXENSIS 'OKLAH',6339128.335,1922500.63
86956,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336860.231,1919507.276
86988,3,LONDON PLANE,PLATANUS ACERIFOLIA,6335753.439,1919531.345
87057,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6337694.155,1921096.912
82409,4,OKLAHOMA REDBUD,CERCIS CANADENSIS SPP. TEXENSIS 'OKLAH',6362609.536,1922920.497
81132,4,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6356443.921,1924210.066
81160,4,NEW ZEALAND CHRISTMA,METROSIDEROS EXCELSUS,6356741.74,1923546.937
81201,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6356216.734,1922470.966
81239,4,CHINESE PISTACHE,PISTACIA CHINENSIS,6355216.582,1922303.573
22565,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6346661.341,1929627.236
22611,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6347333.277,1928941.4
22646,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6346721.912,1928821.724
24977,3,MEXICAN FAN PALM,WASHINGTONIA ROBUSTA,6347528.817,1923929.535
15970,2,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6327457.294,1925197.382
21061,3,SWEETSHADE,HYMENOSPORUM FLAVUM,6348155.491,1929787.073
23525,3,EUCALYPTUS SPECIES,EUCALYPTUS SPP.,6341604.424,1928649.596
23566,3,RUSSETT MAGNOLIA,MAGNOLIA GRANDIFLORA RUSSETT,6341771.915,1928591.405
13602,2,HOLLY OAK,QUERCUS ILEX,6334873.003,1923471.966
13652,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6334035.338,1923733.764
13703,2,CANARY ISLAND PINE,PINUS CANARIENSIS,6333770.605,1923965.273
13734,2,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6334021.44,1923996.894
80006,4,LONDON PLANE,PLATANUS ACERIFOLIA,6353058.954,1920597.44
21183,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6348976.475,1930648.726
21213,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349219.257,1929874.848
21295,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6349782.443,1928733.043
21330,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350163.657,1929800.024
23739,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6340559.859,1929027.182
23759,3,EVERGREEN PEAR,PYRUS KAWAKAMII,6340631.912,1929226.052
23795,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6340084.884,1928662.745
23827,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6340754.656,1928093.345
26182,3,COAST LIVE OAK,QUERCUS AGRIFOLIA,6340653.788,1922308.118
26217,3,Emerald Sunshine Elm,Ulmus Propinqua,6340568.496,1922849.88
26259,3,Emerald Sunshine Elm,Ulmus Propinqua,6339033.733,1923523.723
26301,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6341944.725,1924959.673
80035,4,LONDON PLANE,PLATANUS ACERIFOLIA,6353654.931,1920341.245
4995,2,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6324445.929,1914567.93
7426,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6332231.946,1917445.485
9827,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6334287.087,1919416.152
4621,1,FOREST PANSY REDBUD,CERCIS CANADENSIS 'FOREST PANSY',6313441.065,1912956.447
4653,1,FOREST PANSY REDBUD,CERCIS CANADENSIS 'FOREST PANSY',6313828.411,1913428.573
4694,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322609.705,1919253.752
4727,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321054.397,1921559.438
7075,2,CHINESE ELM,ULMUS PARVIFOLIA,6333181.126,1917914.678
7134,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333043.017,1917647.097
7179,2,MEXICAN FAN PALM,WASHINGTONIA ROBUSTA,6332468.82,1917628.26
4851,1,LONDON PLANE,PLATANUS ACERIFOLIA,6325375.957,1913920.17
7195,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6332531.847,1917017.999
7224,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6332770.06,1917060.183
7324,2,JACARANDA,JACARANDA MIMOSIFOLIA,6331802.142,1917677.207
21088,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6348322.542,1930822.883
21160,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6348490.123,1929534.13
21206,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349449.453,1930433.896
23672,3,LONDON PLANE,PLATANUS ACERIFOLIA,6341664.383,1928185.652
23713,3,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6340196.075,1930224.645
972,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6324485.231,1915896.14
1037,1,JACARANDA,JACARANDA MIMOSIFOLIA,6325144.564,1916451.247
1138,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6325130.677,1917009.043
1211,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6325809.391,1916724.965
1303,1,BLOODGOOD SYCAMORE,PLATANUS ACERIFOLIA BLOODGOOD,6324505.255,1918752.72
2848,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321687.663,1922407.452
3244,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323663.932,1917719.032
3388,1,FERN PINE,PODOCARPUS GRACILIOR,6323066.438,1913712.052
3419,1,CANARY ISLAND PINE,PINUS CANARIENSIS,6323401.975,1914699.651
3747,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322265.622,1912876.93
3792,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6323159.65,1912114.46
3657,1,BRISBANE BOX,TRISTANIA CONFERTA,6320498.855,1915200.012
9804,2,LONDON PLANE,PLATANUS ACERIFOLIA,6334503.973,1918772.618
9837,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6334243.108,1918935.791
9139,2,OKLAHOMA REDBUD,CERCIS CANADENSIS SPP. TEXENSIS 'OKLAH',6326574.042,1918706.444
10771,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6327151.514,1920164.138
10806,2,SOUTHERN LIVE OAK,QUERCUS VIRGINIANA,6326422.674,1920677.99
10846,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6336136.156,1921929.543
10914,2,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6335075.746,1921855.964
10925,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6335069.991,1921060.573
10983,2,MAINDENHAIR TREE,GINKGO BILOBA,6335364.921,1921783.474
12133,2,MEXICAN FAN PALM,WASHINGTONIA ROBUSTA,6335474.329,1920623.296
5035,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6324106.863,1914991.517
5089,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6324028.416,1916028.333
5158,2,MAINDENHAIR TREE,GINKGO BILOBA,6323933.154,1911768.168
24746,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6341663.614,1926807.999
24781,3,CHINESE ELM,ULMUS PARVIFOLIA,6342910.552,1927089.882
24840,3,ORNAMENTAL PEAR - BR,PYRUS CALLERYANA BRADFORD,6343245.121,1927210.931
14744,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6334032.644,1926841.674
17172,2,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6331154.918,1924195.263
17230,2,JACARANDA,JACARANDA MIMOSIFOLIA,6331608.197,1922959.703
4912,2,BRISBANE BOX,TRISTANIA CONFERTA,6324565.651,1913106.456
4939,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6325062.333,1912439.167
5024,2,CANARY ISLAND PINE,PINUS CANARIENSIS,6323943.502,1914949.455
5232,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6324155.464,1912830.011
5299,2,WHITE BIRCH,BETULA PENDULA,6326072.19,1915510.123
25045,3,LONDON PLANE,PLATANUS ACERIFOLIA,6347447.766,1923565.887
25113,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6340309.178,1925205.924
81298,4,CHINESE PISTACHE,PISTACIA CHINENSIS,6354974.918,1922215.836
22738,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6347421.55,1928085.984
22825,3,NEW ZEALAND CHRISTMA,METROSIDEROS EXCELSUS,6350457.681,1926680.024
25133,3,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6339820.859,1925579.05
84616,4,CHINESE PISTACHE,PISTACIA CHINENSIS,6354171.041,1929499.398
87099,3,CHILI MAYTEN TREE,MAYTENUS BOARIS GREENSHOWERS,6338006.455,1921361.763
87420,3,MAINDENHAIR TREE,GINKGO BILOBA,6340257.121,1920538.077
82675,3,EASTERN RED BUD,CEREIS CANADENSIS PINK,6357520.43,1922382.779
83302,4,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6360781.001,1923143.88
85671,3,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6337676.356,1915545.703
85991,3,OKLAHOMA REDBUD,CERCIS CANADENSIS SPP. TEXENSIS 'OKLAH',6339234.461,1916617.215
89712,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6344949.539,1929673.915
21974,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6349010.516,1928305.826
22013,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6348484.872,1928067.138
24414,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6338640.934,1926440.302
14658,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6332719.653,1926376.178
14734,2,LONDON PLANE,PLATANUS ACERIFOLIA,6334165.662,1926465.418
14295,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6333727.006,1925058.216
13717,2,HOLLYWOOD JUNIPER,JUNIPERUS CHINENSIS TORULOSA,6334681.431,1923950.721
13760,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6334586.376,1924464.352
13799,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333900.423,1924370.42
13946,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336018.684,1925051.225
13975,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6335341.021,1925044.865
15377,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6333658.612,1927623.448
85331,3,RAYWOOD ASH,FRAXINUS OXYCARPA RAYWOOD,6338074.153,1914535.209
1382,1,Emerald Sunshine Elm,Ulmus Propinqua,6323855.592,1916834.807
7492,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6331190.991,1916979.864
8955,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6326394.163,1918198.051
2706,1,SWEETSHADE,HYMENOSPORUM FLAVUM,6321528.009,1924046.368
4553,1,FOREST PANSY REDBUD,CERCIS CANADENSIS 'FOREST PANSY',6313247.777,1912506.823
26672,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6341620.903,1923489.853
21492,3,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6350750.496,1929452.284
11450,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6333212.882,1920950.617
7281,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6332457.444,1918444.542
15864,4,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6328872.473,1924845.249
4345,1,BOTTLE TREE,BRACHYCHITON POPULNEUS,6318476.482,1913445.88
83955,4,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6357399.416,1923804.783
14679,2,CHINESE ELM,ULMUS PARVIFOLIA,6334095.698,1926125.724
82971,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6360534.222,1922441.378
83591,4,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6361705.722,1921937.087
22502,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6345968.314,1929448.835
20468,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350437.145,1930731.593
17306,2,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6331553.177,1921486.181
23068,3,FAN TEX ASH,FRAXINUS VELUTINA RIO GRANDE,6344881.301,1929626.606
23209,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6342499.058,1929622.667
25689,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6339056.36,1923622.083
23290,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6341721.907,1930013.755
20940,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6347983.493,1931809.402
21142,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6348739.959,1930534.742
23833,3,BRISBANE BOX,TRISTANIA CONFERTA,6340619.834,1928403.026
26249,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6339476.676,1923143.165
23963,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6338682.097,1927983.286
23968,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6338912.352,1928132.789
21239,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349670.066,1930349.871
21271,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349576.542,1929252.44
21306,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6349873.501,1929347.585
21398,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350309.115,1928117.355
23789,3,WHITE MULBERRY,MORUS ALBA,6340398.249,1928703.161
23820,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6340743.429,1927639.609
23858,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6340422.788,1928136.155
16469,2,WEEPING FIG,FICUS BENJAMINA,6328659.673,1924047.527
13327,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336666.611,1923689.107
13361,2,HOLLY OAK,QUERCUS ILEX,6336329.833,1923626.045
13368,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6336165.14,1923850.235
83373,4,BRISBANE BOX,TRISTANIA CONFERTA,6360356.982,1924344.458
85653,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6337659.276,1915733.529
85754,3,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6338145.561,1915962.254
1984,1,QUEEN PALM,ARECASTRUM ROMANZOFFIANUM,6321377.245,1920749.761
2036,1,PINEAPPLE GUAVA,FEIJOA SELLOWIANA,6321868.974,1919799.979
83464,4,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6360004.105,1924417.832
83496,4,LONDON PLANE,PLATANUS ACERIFOLIA,6361230.935,1924212.128
83533,4,LONDON PLANE,PLATANUS ACERIFOLIA,6361413.374,1922152.631
85823,3,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6340285.243,1914718.168
11115,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6336549.176,1921884.864
11149,2,JAPANESE BLACK PINE,PINUS THUNBERGIANA,6336538.752,1921627.477
11188,2,MAINDENHAIR TREE,GINKGO BILOBA,6335769.592,1920845.856
11314,2,PURPLE PONY PLUM,PRUNUS CERASIFERA 'PURPLE PONY',6333052.282,1921822.812
10168,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333096.812,1919061.953
10351,2,EVERGREEN PEAR,PYRUS KAWAKAMII,6329093.868,1919753.349
10388,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6329146.494,1920221.814
10426,2,BRISBANE BOX,TRISTANIA CONFERTA,6328396.877,1920668.406
10553,2,HOLLY OAK,QUERCUS ILEX,6328446.329,1920143.384
87669,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6341483.607,1920175.458
87707,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6341651.717,1919910.073
87745,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6342528.524,1921637.875
1569,1,CHINESE TALLOW TREE,SAPIUM SEBIFERUM,6324293.531,1918933.219
1608,1,CHINESE TALLOW TREE,SAPIUM SEBIFERUM,6323327.791,1919350.224
82965,4,SWEETSHADE,HYMENOSPORUM FLAVUM,6359081.895,1922895.824
82997,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6359834.717,1924001.742
83034,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6360577.366,1922745.286
85356,3,RAYWOOD ASH,FRAXINUS OXYCARPA RAYWOOD,6337847.759,1914568.013
85389,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6337309.603,1914286.171
85469,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6339558.213,1915067.941
87803,3,BRISBANE BOX,TRISTANIA CONFERTA,6341407.675,1921471.768
1699,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6323532.942,1920666.481
83103,4,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6361482.999,1922659.593
15481,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333912.221,1927909.78
15544,3,Frontier elm,Ulmus parvifolia,6333239.777,1928147.873
15701,2,QUEENSLAND PITTOSPOR,PITTOSPORUM RHOMBIFOLIUM,6329970.635,1925305.213
15739,1,JACARANDA,JACARANDA MIMOSIFOLIA,6329926.097,1925698.491
15779,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6328689.348,1925090.856
15906,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6328363.682,1925393.85
15983,2,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6327625.697,1925632.904
14844,2,HYBRID ELM,ULMUS PARVIFOLIA X CARPINIFOLIA,6332986.184,1926591.801
14894,2,LONDON PLANE,PLATANUS ACERIFOLIA,6335169.499,1927081.397
14917,2,LONDON PLANE,PLATANUS ACERIFOLIA,6334618.188,1926866.534
14942,2,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6334859.768,1927213.898
14980,2,CHINESE TALLOW TREE,SAPIUM SEBIFERUM,6335433.185,1926742.223
15059,2,ELM SPECIES,ULMUS SPP.,6336552.778,1926261.321
15072,2,STRAWBERRY TREE,ARBUTUS UNEDO,6336110.82,1926235.476
5420,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6326580.373,1914898.963
5462,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6326504.527,1914494.286
10185,2,LONDON PLANE,PLATANUS ACERIFOLIA,6332491.15,1919205.668
12544,2,EVERGREEN PEAR,PYRUS KAWAKAMII,6333130.089,1924440.937
12585,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333406.924,1924708.378
5551,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6327921.264,1915419.021
5584,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6327562.799,1915416.011
21717,3,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6348994.397,1928828.852
21780,3,ORNAMENTAL PEAR - BR,PYRUS CALLERYANA BRADFORD,6348497.726,1929344.866
26779,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6341515.822,1922863.053
22237,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6347527.186,1931394.915
22402,3,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6345106.11,1929709.291
81311,4,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6355185.968,1922675.27
25884,3,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6340465.513,1923900.842
25944,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6340513.983,1924195.143
25979,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6338830.484,1922882.322
26022,3,MAINDENHAIR TREE,GINKGO BILOBA,6339399.742,1922825.059
28214,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344517.483,1923310.236
28257,3,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6344620.292,1923284.476
21122,3,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6348468.471,1929770.493
23596,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6341726.955,1927606.605
23656,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6341140.872,1927570.431
23691,3,LONDON PLANE,PLATANUS ACERIFOLIA,6341919.881,1927942.683
23727,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6340549.482,1929831.603
26133,3,REDSPIRE' PEAR,PYRUS CALLERYANA 'REDSPIRE',6339198.918,1922382.949
26168,3,ORNAMENTAL PEAR - BR,PYRUS CALLERYANA BRADFORD,6339822.269,1922339.234
1223,1,JAPANESE BLACK PINE,PINUS THUNBERGIANA,6325500.224,1915845.045
4204,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6318760.38,1913526.147
4247,2,REDBUD,CERCIS OCCIDENTALIS,6319079.007,1913699.855
4334,1,CHINESE FRINGE TREE,CHIONANTHUS RETUSUS,6318656.501,1913122.119
4372,1,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6317942.199,1913386.611
4408,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6318068.553,1912223.993
