"X","Y","ID","DISTRICT","PROPERTY","PROPERTYID","AREA","LOCATION","ZONE","ON_ADR","ON_STREET","PROP_ADR","PROP_STREET","SIDE","SITE","SIDEWALK","UTILITY","EXT","FICTITIOUS","BOTANICAL_NAME","COMMON_NAME","DBH","EXACT_DBH","HEIGHT","EXACT_HEIGHT","CONDITION","GPSDATE","NOTES","PARKWAY_TY","PARKWAY_SI","TRUNKS","RECMAINT","REMOVAL_RE","TREEID","UUSER","UDATE","STATUS","RECVER","TVALUE","ADDRID","RSPECIES","CROWN","HARDSCAPE","RIGHTOFWAY","INSPECTED","INSPECTOR","UT_ORG","COLLECTOR","CONDITION_FACTOR","TREETAG","TARGET_RAT","SW_ORG","DATAFILE","REMREASON","RECMAINTYEAR","SITEID","PROPWORKCODE","PROPSUBCODE","PROPCOST","PROPHOURS","PESTDISEASE","PRUNINGFREQ","MAINTYEAR","PRUNINGSEASON","REMOVALREASON","REQUIREDMAINT","BOTANICAL","COMMON","ON_STREET","PROP_STREET","LOCNFACTOR","X","Y","OBSERVATION","CONFLICT",
"-13175725.8961164","4014471.10352292","9587","","","0","","","","","CONDON AV","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4655","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175689.1156277","4014473.22636885","9588","","","0","","","","","CONDON AV","","","Front","1","False","False","","False","Ficus microcarpa 'Nitida'","Indian Laurel Fig ","","","","","NA","","","","","","NA","","4656","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175689.1156277","4014473.22636885","9589","","","0","","","","","CONDON AV","","","Front","2","False","False","","False","Ficus microcarpa 'Nitida'","Indian Laurel Fig ","","","","","NA","","","","","","NA","","4657","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175725.8534064","4014475.99159496","9590","","","0","","","","","CONDON AV","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4658","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175689.0302077","4014483.00251797","9591","","","0","","","","","CONDON AV","","","Front","1","False","False","","False","Ficus microcarpa 'Nitida'","Indian Laurel Fig ","","","","","NA","","","","","","NA","","4659","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175689.0302077","4014483.00251797","9592","","","0","","","","","CONDON AV","","","Front","2","False","False","","False","Ficus microcarpa 'Nitida'","Indian Laurel Fig ","","","","","NA","","","","","","NA","","4660","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175725.7679864","4014485.76774531","9593","","","0","","","","","CONDON AV","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4661","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175688.9874977","4014487.8905951","9594","","","0","","","","","CONDON AV","","","Front","1","False","False","","False","Ficus microcarpa 'Nitida'","Indian Laurel Fig ","","","","","NA","","","","","","NA","","4662","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175688.9234326","4014495.2227147","9595","","","0","","","","","CONDON AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4663","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175688.9234326","4014495.2227147","9596","","","0","","","","","CONDON AV","","","Front","2","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4664","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175744.6247812","4014276.19434111","9597","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4665","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175733.6055129","4014276.19434185","9598","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4666","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175733.6055129","4014276.19434185","9599","","","0","","","","","153RD PL","","","Front","2","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4667","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175726.7953842","4014368.56370134","9600","","","0","","","","","CONDON AV","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4668","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175726.7953842","4014368.56370134","9601","","","0","","","","","CONDON AV","","","Front","2","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4669","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175690.1241877","4014359.27550731","9602","","","0","","","","","CONDON AV","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4670","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175690.1241877","4014359.27550731","9603","","","0","","","","","CONDON AV","","","Front","2","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4671","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175586.1364689","4014276.1943518","9604","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4672","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175582.1003373","4014239.43438625","9605","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4673","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175574.0280889","4014276.19435261","9606","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4674","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175557.8835796","4014276.1943537","9607","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4675","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175541.7390679","4014239.43438897","9608","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Geijera parviflora","Australian Willow","","","","","NA","","","","","","NA","","4676","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175529.630684","4014239.43438979","9609","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4677","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175541.7390703","4014276.19435479","9610","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4678","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175525.5945567","4014239.43439006","9611","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4679","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175509.4500499","4014276.19435697","9612","","","0","","","","","153RD PL","","","Front","1","False","False","","False","Ligustrum lucidum","Glossy Privet","","","","","NA","","","","","","NA","","4680","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175334.2636594","4015147.90961217","9613","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4681","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175342.312919","4015147.90961162","9614","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4682","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175358.4114302","4015147.90961054","9615","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4683","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175382.559205","4015147.90960891","9616","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4684","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175406.7069719","4015147.90960728","9617","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4685","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175428.4281466","4015224.64860288","9618","","","0","","","","","KINGSDALE AV","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4686","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175432.6497191","4015147.90960553","9619","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4687","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175432.6497191","4015147.90960553","9620","","","0","","","","","147TH ST","","","Front","2","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4688","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175448.5949134","4015147.90960445","9621","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4689","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175456.567509","4015147.90960392","9622","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Fraxinus velutina 'Modesto'","Modesto Ash","","","","","NA","","","","","","NA","","4690","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175480.7206009","4015359.1108891","9623","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4691","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175480.7206009","4015359.1108891","9624","","","0","","","","","FIRMONA AV","","","Front","2","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4692","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175480.7206009","4015359.1108891","9625","","","0","","","","","FIRMONA AV","","","Front","3","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4693","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175442.4561024","4015357.59951926","9626","","","0","","","","","145TH ST","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4694","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175442.4561024","4015357.59951926","9627","","","0","","","","","145TH ST","","","Front","2","False","False","","False","Prunus cerasifera","Purple-Leaf Plum","","","","","NA","","","","","","NA","","4695","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175442.4561024","4015357.59951926","9628","","","0","","","","","145TH ST","","","Front","3","False","False","","False","Prunus cerasifera","Purple-Leaf Plum","","","","","NA","","","","","","NA","","4696","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175787.3964761","4014480.82501221","9629","","","0","","","","","152ND ST","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4697","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175518.5637334","4015593.3117051","9630","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4698","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9631","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4699","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9632","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4700","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9633","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4701","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9634","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4702","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9635","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Prunus cerasifera","Purple-Leaf Plum","","","","","NA","","","","","","NA","","4703","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175518.5637334","4015593.3117051","9636","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4704","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9637","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4705","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9638","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4706","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175518.5637334","4015593.3117051","9639","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Prunus cerasifera","Purple-Leaf Plum","","","","","NA","","","","","","NA","","4707","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175518.5637334","4015593.3117051","9640","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4708","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175518.5637334","4015593.3117051","9641","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4709","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175518.5637334","4015593.3117051","9642","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Geijera parviflora","Australian Willow","","","","","NA","","","","","","NA","","4710","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175518.5637334","4015593.3117051","9643","","","0","","","","","FIRMONA AV","","","Front","2","False","False","","False","Geijera parviflora","Australian Willow","","","","","NA","","","","","","NA","","4711","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9644","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Prunus cerasifera","Purple-Leaf Plum","","","","","NA","","","","","","NA","","4712","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9645","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Prunus cerasifera","Purple-Leaf Plum","","","","","NA","","","","","","NA","","4713","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175518.5637334","4015593.3117051","9646","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Prunus cerasifera","Purple-Leaf Plum","","","","","NA","","","","","","NA","","4714","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9647","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4715","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9648","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4716","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175518.5637334","4015593.3117051","9649","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4717","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9650","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Fraxinus velutina 'Modesto'","Modesto Ash","","","","","NA","","","","","","NA","","4718","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175518.5637334","4015593.3117051","9651","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","","","NA","","4719","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9652","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4720","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175481.800254","4015593.49015292","9653","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4721","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175517.4826178","4014605.50936981","9654","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Ficus microcarpa 'Nitida'","Indian Laurel Fig ","","","","","NA","","","","","","NA","","4722","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175391.6649876","4015369.13233093","9655","","","0","","","","","KINGSDALE AV","","","Front","1","False","False","","False","Ficus microcarpa 'Nitida'","Indian Laurel Fig ","","","","","NA","","","","","","NA","","4723","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175093.2998018","4015357.56500394","9656","","","0","","","","","145TH ST","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4724","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174950.9323826","4015364.47718781","9657","","","0","","","","","Hawthorne Blvd","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4725","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174950.9323826","4015364.47718781","9658","","","0","","","","","Hawthorne Blvd","","","Front","2","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4726","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175099.1869737","4014894.25702846","9659","","","0","","","","","149TH ST","","","Front","1","False","False","","False","Bauhinia variegata","Purple Orchid Tree","","","","","NA","","","","","","NA","","4727","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175064.6932385","4014967.73140084","9660","","","0","","","","","BURIN AV","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4728","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175064.6932385","4014967.73140084","9661","","","0","","","","","BURIN AV","","","Front","2","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4729","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175105.0128959","4014894.18888458","9662","","","0","","","","","149TH ST","","","Front","1","False","False","","False","Bauhinia variegata","Purple Orchid Tree","","","","","NA","","","","","","NA","","4730","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175113.7517767","4014894.08666878","9663","","","0","","","","","149TH ST","","","Front","1","False","False","","False","Bauhinia variegata","Purple Orchid Tree","","","","","NA","","","","","","NA","","4731","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175172.5797109","4015461.1541254","9664","","","0","","","","","GREVILLEA AV","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4732","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175209.3339939","4015461.99683338","9665","","","0","","","","","GREVILLEA AV","","","Front","1","False","False","","False","Bauhinia variegata","Purple Orchid Tree","","","","","NA","","","","","","NA","","4733","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175209.3339939","4015461.99683338","9666","","","0","","","","","GREVILLEA AV","","","Front","2","False","False","","False","Bauhinia variegata","Purple Orchid Tree","","","","","NA","","","","","","NA","","4734","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175209.3339939","4015461.99683338","9667","","","0","","","","","GREVILLEA AV","","","Front","3","False","False","","False","Bauhinia variegata","Purple Orchid Tree","","","","","NA","","","","","","NA","","4735","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175209.3339939","4015461.99683338","9668","","","0","","","","","GREVILLEA AV","","","Front","4","False","False","","False","Bauhinia variegata","Purple Orchid Tree","","","","","NA","","","","","","NA","","4736","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175251.8802401","4014895.94414551","9669","","","0","","","","","149TH ST","","","Front","1","False","False","","False","Geijera parviflora","Australian Willow","","","","","NA","","","","","","NA","","4737","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175281.1795378","4014897.49571871","9670","","","0","","","","","149TH ST","","","Front","1","False","False","","False","Bauhinia variegata","Purple Orchid Tree","","","","","NA","","","","","","NA","","4738","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175317.4403286","4015033.50587959","9671","","","0","","","","","MANSEL AV","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4739","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175364.0480832","4014896.82008919","9672","","","0","","","","","149TH ST","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4740","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175401.9198383","4014895.85035223","9673","","","0","","","","","149TH ST","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4741","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175425.1735864","4015029.0147783","9674","","","0","","","","","KINGSDALE AV","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4742","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175433.331398","4014894.96766627","9675","","","0","","","","","149TH ST","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4743","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
